,bar_returns
2024-03-12 15:35:00-04:00,0.0
2024-03-12 15:40:00-04:00,0.0
2024-03-12 15:45:00-04:00,0.0
2024-03-12 15:50:00-04:00,0.0
2024-03-12 15:55:00-04:00,0.0
2024-03-12 16:00:00-04:00,0.0
2024-03-13 09:30:00-04:00,0.0
2024-03-13 09:35:00-04:00,0.0
2024-03-13 09:40:00-04:00,0.0
2024-03-13 09:45:00-04:00,0.0
2024-03-13 09:50:00-04:00,0.0
2024-03-13 09:55:00-04:00,0.0
2024-03-13 10:00:00-04:00,0.0
2024-03-13 10:05:00-04:00,0.0
2024-03-13 10:10:00-04:00,0.0
2024-03-13 10:15:00-04:00,0.0
2024-03-13 10:20:00-04:00,0.0
2024-03-13 10:25:00-04:00,0.0
2024-03-13 10:30:00-04:00,0.0
2024-03-13 10:35:00-04:00,0.0
2024-03-13 10:40:00-04:00,0.0
2024-03-13 10:45:00-04:00,0.0
2024-03-13 10:50:00-04:00,0.0
2024-03-13 10:55:00-04:00,0.0
2024-03-13 11:00:00-04:00,0.0
2024-03-13 11:05:00-04:00,0.0
2024-03-13 11:10:00-04:00,0.0
2024-03-13 11:15:00-04:00,0.0
2024-03-13 11:20:00-04:00,0.0
2024-03-13 11:25:00-04:00,0.0
2024-03-13 11:30:00-04:00,0.0
2024-03-13 11:35:00-04:00,0.0
2024-03-13 11:40:00-04:00,0.0
2024-03-13 11:45:00-04:00,0.0
2024-03-13 11:50:00-04:00,0.0
2024-03-13 11:55:00-04:00,0.0
2024-03-13 12:00:00-04:00,0.0
2024-03-13 12:05:00-04:00,0.0
2024-03-13 12:10:00-04:00,0.0
2024-03-13 12:15:00-04:00,0.0
2024-03-13 12:20:00-04:00,0.0
2024-03-13 12:25:00-04:00,0.0
2024-03-13 12:30:00-04:00,0.0
2024-03-13 12:35:00-04:00,0.0
2024-03-13 12:40:00-04:00,0.0
2024-03-13 12:45:00-04:00,0.0
2024-03-13 12:50:00-04:00,0.0
2024-03-13 12:55:00-04:00,0.0
2024-03-13 13:00:00-04:00,0.0
2024-03-13 13:05:00-04:00,0.0
2024-03-13 13:10:00-04:00,0.0
2024-03-13 13:15:00-04:00,0.0
2024-03-13 13:20:00-04:00,0.0
2024-03-13 13:25:00-04:00,0.0
2024-03-13 13:30:00-04:00,0.0
2024-03-13 13:35:00-04:00,0.0
2024-03-13 13:40:00-04:00,0.0
2024-03-13 13:45:00-04:00,0.0
2024-03-13 13:50:00-04:00,0.0
2024-03-13 13:55:00-04:00,0.0
2024-03-13 14:00:00-04:00,0.0
2024-03-13 14:05:00-04:00,0.0
2024-03-13 14:10:00-04:00,0.0
2024-03-13 14:15:00-04:00,0.0
2024-03-13 14:20:00-04:00,0.0
2024-03-13 14:25:00-04:00,0.0
2024-03-13 14:30:00-04:00,0.0
2024-03-13 14:35:00-04:00,0.0
2024-03-13 14:40:00-04:00,0.0
2024-03-13 14:45:00-04:00,0.0
2024-03-13 14:50:00-04:00,0.0
2024-03-13 14:55:00-04:00,0.0
2024-03-13 15:00:00-04:00,0.0
2024-03-13 15:05:00-04:00,0.0
2024-03-13 15:10:00-04:00,0.0
2024-03-13 15:15:00-04:00,0.0
2024-03-13 15:20:00-04:00,0.0
2024-03-13 15:25:00-04:00,0.0
2024-03-13 15:30:00-04:00,0.0
2024-03-13 15:35:00-04:00,0.0
2024-03-13 15:40:00-04:00,0.0
2024-03-13 15:45:00-04:00,0.0
2024-03-13 15:50:00-04:00,0.0
2024-03-13 15:55:00-04:00,0.0
2024-03-13 16:00:00-04:00,0.0
2024-03-14 09:30:00-04:00,0.0
2024-03-14 09:35:00-04:00,0.0
2024-03-14 09:40:00-04:00,0.0
2024-03-14 09:45:00-04:00,0.0
2024-03-14 09:50:00-04:00,0.0
2024-03-14 09:55:00-04:00,0.0
2024-03-14 10:00:00-04:00,0.0
2024-03-14 10:05:00-04:00,0.0
2024-03-14 10:10:00-04:00,0.0
2024-03-14 10:15:00-04:00,0.0
2024-03-14 10:20:00-04:00,0.0
2024-03-14 10:25:00-04:00,0.0
2024-03-14 10:30:00-04:00,0.0
2024-03-14 10:35:00-04:00,0.0
2024-03-14 10:40:00-04:00,0.0
2024-03-14 10:45:00-04:00,0.0
2024-03-14 10:50:00-04:00,0.0
2024-03-14 10:55:00-04:00,0.0
2024-03-14 11:00:00-04:00,0.0
2024-03-14 11:05:00-04:00,0.0
2024-03-14 11:10:00-04:00,0.0
2024-03-14 11:15:00-04:00,0.0
2024-03-14 11:20:00-04:00,0.0
2024-03-14 11:25:00-04:00,0.0
2024-03-14 11:30:00-04:00,0.0
2024-03-14 11:35:00-04:00,0.0
2024-03-14 11:40:00-04:00,0.0
2024-03-14 11:45:00-04:00,0.0
2024-03-14 11:50:00-04:00,0.0
2024-03-14 11:55:00-04:00,0.0
2024-03-14 12:00:00-04:00,0.0
2024-03-14 12:05:00-04:00,0.0
2024-03-14 12:10:00-04:00,0.0
2024-03-14 12:15:00-04:00,0.0
2024-03-14 12:20:00-04:00,0.0
2024-03-14 12:25:00-04:00,0.0
2024-03-14 12:30:00-04:00,0.0
2024-03-14 12:35:00-04:00,0.0
2024-03-14 12:40:00-04:00,0.0
2024-03-14 12:45:00-04:00,0.0
2024-03-14 12:50:00-04:00,0.0
2024-03-14 12:55:00-04:00,0.0
2024-03-14 13:00:00-04:00,0.0
2024-03-14 13:05:00-04:00,0.0
2024-03-14 13:10:00-04:00,0.0
2024-03-14 13:15:00-04:00,0.0
2024-03-14 13:20:00-04:00,0.0
2024-03-14 13:25:00-04:00,0.0
2024-03-14 13:30:00-04:00,0.0
2024-03-14 13:35:00-04:00,0.0
2024-03-14 13:40:00-04:00,0.0
2024-03-14 13:45:00-04:00,0.0
2024-03-14 13:50:00-04:00,0.0
2024-03-14 13:55:00-04:00,0.0
2024-03-14 14:00:00-04:00,0.0
2024-03-14 14:05:00-04:00,0.0
2024-03-14 14:10:00-04:00,0.0
2024-03-14 14:15:00-04:00,0.0
2024-03-14 14:20:00-04:00,0.0
2024-03-14 14:25:00-04:00,0.0
2024-03-14 14:30:00-04:00,0.0
2024-03-14 14:35:00-04:00,0.0
2024-03-14 14:40:00-04:00,0.0
2024-03-14 14:45:00-04:00,0.0
2024-03-14 14:50:00-04:00,0.0
2024-03-14 14:55:00-04:00,0.0
2024-03-14 15:00:00-04:00,0.0
2024-03-14 15:05:00-04:00,0.0
2024-03-14 15:10:00-04:00,0.0
2024-03-14 15:15:00-04:00,0.0
2024-03-14 15:20:00-04:00,0.0
2024-03-14 15:25:00-04:00,0.0
2024-03-14 15:30:00-04:00,0.0
2024-03-14 15:35:00-04:00,0.0
2024-03-14 15:40:00-04:00,0.0
2024-03-14 15:45:00-04:00,0.0
2024-03-14 15:50:00-04:00,0.0
2024-03-14 15:55:00-04:00,0.0
2024-03-14 16:00:00-04:00,0.0
2024-03-15 09:30:00-04:00,0.0
2024-03-15 09:35:00-04:00,0.0
2024-03-15 09:40:00-04:00,0.0
2024-03-15 09:45:00-04:00,0.0
2024-03-15 09:50:00-04:00,0.0
2024-03-15 09:55:00-04:00,0.0
2024-03-15 10:00:00-04:00,0.0
2024-03-15 10:05:00-04:00,0.0
2024-03-15 10:10:00-04:00,0.0
2024-03-15 10:15:00-04:00,0.0
2024-03-15 10:20:00-04:00,0.0
2024-03-15 10:25:00-04:00,0.0
2024-03-15 10:30:00-04:00,0.0
2024-03-15 10:35:00-04:00,0.0
2024-03-15 10:40:00-04:00,0.0
2024-03-15 10:45:00-04:00,0.0
2024-03-15 10:50:00-04:00,0.0
2024-03-15 10:55:00-04:00,0.0
2024-03-15 11:00:00-04:00,0.0
2024-03-15 11:05:00-04:00,0.0
2024-03-15 11:10:00-04:00,0.0
2024-03-15 11:15:00-04:00,0.0
2024-03-15 11:20:00-04:00,0.0
2024-03-15 11:25:00-04:00,0.0
2024-03-15 11:30:00-04:00,0.0
2024-03-15 11:35:00-04:00,0.0
2024-03-15 11:40:00-04:00,0.0
2024-03-15 11:45:00-04:00,0.0
2024-03-15 11:50:00-04:00,0.0
2024-03-15 11:55:00-04:00,0.0
2024-03-15 12:00:00-04:00,0.0
2024-03-15 12:05:00-04:00,0.0
2024-03-15 12:10:00-04:00,0.0
2024-03-15 12:15:00-04:00,0.0
2024-03-15 12:20:00-04:00,0.0
2024-03-15 12:25:00-04:00,0.0
2024-03-15 12:30:00-04:00,0.0
2024-03-15 12:35:00-04:00,0.0
2024-03-15 12:40:00-04:00,0.0
2024-03-15 12:45:00-04:00,0.0
2024-03-15 12:50:00-04:00,0.0
2024-03-15 12:55:00-04:00,0.0
2024-03-15 13:00:00-04:00,0.0
2024-03-15 13:05:00-04:00,0.0
2024-03-15 13:10:00-04:00,0.0
2024-03-15 13:15:00-04:00,0.0
2024-03-15 13:20:00-04:00,0.0
2024-03-15 13:25:00-04:00,0.0
2024-03-15 13:30:00-04:00,0.0
2024-03-15 13:35:00-04:00,0.0
2024-03-15 13:40:00-04:00,0.0
2024-03-15 13:45:00-04:00,0.0
2024-03-15 13:50:00-04:00,0.0
2024-03-15 13:55:00-04:00,0.0
2024-03-15 14:00:00-04:00,0.0
2024-03-15 14:05:00-04:00,0.0
2024-03-15 14:10:00-04:00,0.0
2024-03-15 14:15:00-04:00,0.0
2024-03-15 14:20:00-04:00,0.0
2024-03-15 14:25:00-04:00,0.0
2024-03-15 14:30:00-04:00,0.0
2024-03-15 14:35:00-04:00,0.0
2024-03-15 14:40:00-04:00,0.0
2024-03-15 14:45:00-04:00,0.0
2024-03-15 14:50:00-04:00,0.0
2024-03-15 14:55:00-04:00,0.0
2024-03-15 15:00:00-04:00,0.0
2024-03-15 15:05:00-04:00,0.0
2024-03-15 15:10:00-04:00,0.0
2024-03-15 15:15:00-04:00,0.0
2024-03-15 15:20:00-04:00,0.0
2024-03-15 15:25:00-04:00,0.0
2024-03-15 15:30:00-04:00,0.0
2024-03-15 15:35:00-04:00,0.0
2024-03-15 15:40:00-04:00,0.0
2024-03-15 15:45:00-04:00,0.0
2024-03-15 15:50:00-04:00,0.0
2024-03-15 15:55:00-04:00,0.0
2024-03-15 16:00:00-04:00,0.0
2024-03-18 09:30:00-04:00,0.0
2024-03-18 09:35:00-04:00,0.0
2024-03-18 09:40:00-04:00,0.0
2024-03-18 09:45:00-04:00,0.0
2024-03-18 09:50:00-04:00,0.0
2024-03-18 09:55:00-04:00,0.0
2024-03-18 10:00:00-04:00,0.0
2024-03-18 10:05:00-04:00,0.0
2024-03-18 10:10:00-04:00,0.0
2024-03-18 10:15:00-04:00,0.0
2024-03-18 10:20:00-04:00,0.0
2024-03-18 10:25:00-04:00,0.0
2024-03-18 10:30:00-04:00,0.0
2024-03-18 10:35:00-04:00,0.0
2024-03-18 10:40:00-04:00,0.0
2024-03-18 10:45:00-04:00,0.0
2024-03-18 10:50:00-04:00,0.0
2024-03-18 10:55:00-04:00,0.0
2024-03-18 11:00:00-04:00,0.0
2024-03-18 11:05:00-04:00,0.0
2024-03-18 11:10:00-04:00,0.0
2024-03-18 11:15:00-04:00,0.0
2024-03-18 11:20:00-04:00,0.0
2024-03-18 11:25:00-04:00,0.0
2024-03-18 11:30:00-04:00,0.0
2024-03-18 11:35:00-04:00,0.0
2024-03-18 11:40:00-04:00,0.0
2024-03-18 11:45:00-04:00,0.0
2024-03-18 11:50:00-04:00,0.0
2024-03-18 11:55:00-04:00,0.0
2024-03-18 12:00:00-04:00,0.0
2024-03-18 12:05:00-04:00,0.0
2024-03-18 12:10:00-04:00,0.0
2024-03-18 12:15:00-04:00,0.0
2024-03-18 12:20:00-04:00,0.0
2024-03-18 12:25:00-04:00,0.0
2024-03-18 12:30:00-04:00,0.0
2024-03-18 12:35:00-04:00,0.0
2024-03-18 12:40:00-04:00,0.0
2024-03-18 12:45:00-04:00,0.0
2024-03-18 12:50:00-04:00,0.0
2024-03-18 12:55:00-04:00,0.0
2024-03-18 13:00:00-04:00,0.0
2024-03-18 13:05:00-04:00,0.0
2024-03-18 13:10:00-04:00,0.0
2024-03-18 13:15:00-04:00,0.0
2024-03-18 13:20:00-04:00,0.0
2024-03-18 13:25:00-04:00,0.0
2024-03-18 13:30:00-04:00,0.0
2024-03-18 13:35:00-04:00,0.0
2024-03-18 13:40:00-04:00,0.0
2024-03-18 13:45:00-04:00,0.0
2024-03-18 13:50:00-04:00,0.0
2024-03-18 13:55:00-04:00,0.0
2024-03-18 14:00:00-04:00,0.0
2024-03-18 14:05:00-04:00,0.0
2024-03-18 14:10:00-04:00,0.0
2024-03-18 14:15:00-04:00,0.0
2024-03-18 14:20:00-04:00,0.0
2024-03-18 14:25:00-04:00,0.0
2024-03-18 14:30:00-04:00,0.0
2024-03-18 14:35:00-04:00,0.0
2024-03-18 14:40:00-04:00,0.0
2024-03-18 14:45:00-04:00,0.0
2024-03-18 14:50:00-04:00,0.0
2024-03-18 14:55:00-04:00,0.0
2024-03-18 15:00:00-04:00,0.0
2024-03-18 15:05:00-04:00,0.0
2024-03-18 15:10:00-04:00,0.0
2024-03-18 15:15:00-04:00,0.0
2024-03-18 15:20:00-04:00,0.0
2024-03-18 15:25:00-04:00,0.0
2024-03-18 15:30:00-04:00,0.0
2024-03-18 15:35:00-04:00,0.0
2024-03-18 15:40:00-04:00,0.0
2024-03-18 15:45:00-04:00,0.0
2024-03-18 15:50:00-04:00,0.0
2024-03-18 15:55:00-04:00,0.0
2024-03-18 16:00:00-04:00,0.0
2024-03-19 09:30:00-04:00,0.0
2024-03-19 09:35:00-04:00,0.0
2024-03-19 09:40:00-04:00,0.0
2024-03-19 09:45:00-04:00,0.0
2024-03-19 09:50:00-04:00,0.0
2024-03-19 09:55:00-04:00,0.0
2024-03-19 10:00:00-04:00,0.0
2024-03-19 10:05:00-04:00,-0.008196891310649712
2024-03-19 10:10:00-04:00,0.0005421323941561251
2024-03-19 10:15:00-04:00,-0.003886494133313767
2024-03-19 10:20:00-04:00,-0.005325608055423814
2024-03-19 10:25:00-04:00,0.002226126728889666
2024-03-19 10:30:00-04:00,-0.0018138838931462953
2024-03-19 10:35:00-04:00,0.0021750685173380635
2024-03-19 10:40:00-04:00,-0.002775706880120521
2024-03-19 10:45:00-04:00,-0.0035521187148013222
2024-03-19 10:50:00-04:00,0.0022589648706590193
2024-03-19 10:55:00-04:00,-0.004083923482202434
2024-03-19 11:00:00-04:00,-0.00039691730863467
2024-03-19 11:05:00-04:00,-0.00464611729642217
2024-03-19 11:10:00-04:00,-0.0014774222340752097
2024-03-19 11:15:00-04:00,0.0054446839404977965
2024-03-19 11:20:00-04:00,0.006018950820133595
2024-03-19 11:25:00-04:00,0.0025300302640867134
2024-03-19 11:30:00-04:00,-0.0035012892583595745
2024-03-19 11:35:00-04:00,0.0003513591358044188
2024-03-19 11:40:00-04:00,-0.00035006494016975864
2024-03-19 11:45:00-04:00,-0.0007038886443355707
2024-03-19 11:50:00-04:00,0.002109637295498068
2024-03-19 11:55:00-04:00,-0.0029227139123089163
2024-03-19 12:00:00-04:00,-0.002229838166346032
2024-03-19 12:05:00-04:00,-0.003331894251489609
2024-03-19 12:10:00-04:00,0.0
2024-03-19 12:15:00-04:00,0.0
2024-03-19 12:20:00-04:00,0.0
2024-03-19 12:25:00-04:00,0.0
2024-03-19 12:30:00-04:00,0.0
2024-03-19 12:35:00-04:00,0.0
2024-03-19 12:40:00-04:00,0.0
2024-03-19 12:45:00-04:00,0.0
2024-03-19 12:50:00-04:00,0.0
2024-03-19 12:55:00-04:00,0.0
2024-03-19 13:00:00-04:00,0.0
2024-03-19 13:05:00-04:00,0.0
2024-03-19 13:10:00-04:00,0.0
2024-03-19 13:15:00-04:00,0.0
2024-03-19 13:20:00-04:00,0.0
2024-03-19 13:25:00-04:00,0.0
2024-03-19 13:30:00-04:00,0.0
2024-03-19 13:35:00-04:00,0.0
2024-03-19 13:40:00-04:00,0.0
2024-03-19 13:45:00-04:00,0.0
2024-03-19 13:50:00-04:00,0.0
2024-03-19 13:55:00-04:00,0.0
2024-03-19 14:00:00-04:00,0.0
2024-03-19 14:05:00-04:00,0.0
2024-03-19 14:10:00-04:00,0.0
2024-03-19 14:15:00-04:00,0.0
2024-03-19 14:20:00-04:00,0.0
2024-03-19 14:25:00-04:00,0.0
2024-03-19 14:30:00-04:00,0.0
2024-03-19 14:35:00-04:00,0.0
2024-03-19 14:40:00-04:00,0.0
2024-03-19 14:45:00-04:00,0.0
2024-03-19 14:50:00-04:00,0.0
2024-03-19 14:55:00-04:00,0.0
2024-03-19 15:00:00-04:00,0.0
2024-03-19 15:05:00-04:00,0.0
2024-03-19 15:10:00-04:00,0.0
2024-03-19 15:15:00-04:00,0.0
2024-03-19 15:20:00-04:00,0.0
2024-03-19 15:25:00-04:00,0.0
2024-03-19 15:30:00-04:00,0.0
2024-03-19 15:35:00-04:00,0.0
2024-03-19 15:40:00-04:00,0.0
2024-03-19 15:45:00-04:00,0.0
2024-03-19 15:50:00-04:00,0.0
2024-03-19 15:55:00-04:00,0.0
2024-03-19 16:00:00-04:00,0.0
2024-03-20 09:30:00-04:00,0.0
2024-03-20 09:35:00-04:00,0.0
2024-03-20 09:40:00-04:00,0.0
2024-03-20 09:45:00-04:00,0.0
2024-03-20 09:50:00-04:00,0.0
2024-03-20 09:55:00-04:00,0.0
2024-03-20 10:00:00-04:00,0.0
2024-03-20 10:05:00-04:00,0.0007623645074854579
2024-03-20 10:10:00-04:00,0.0024424958844169176
2024-03-20 10:15:00-04:00,0.0008319599419146506
2024-03-20 10:20:00-04:00,0.002617228871580224
2024-03-20 10:25:00-04:00,0.0015375157019419383
2024-03-20 10:30:00-04:00,0.0021448788156657184
2024-03-20 10:35:00-04:00,-0.004267388188152199
2024-03-20 10:40:00-04:00,-0.001394735314605433
2024-03-20 10:45:00-04:00,-0.001269712107411336
2024-03-20 10:50:00-04:00,0.0024282332823539754
2024-03-20 10:55:00-04:00,-0.0007736305034256041
2024-03-20 11:00:00-04:00,-0.00012692286409188291
2024-03-20 11:05:00-04:00,0.0002538779511005451
2024-03-20 11:10:00-04:00,-0.0015228810806751092
2024-03-20 11:15:00-04:00,-0.003177507884714381
2024-03-20 11:20:00-04:00,-0.00025501093001811803
2024-03-20 11:25:00-04:00,-0.0026782977603916347
2024-03-20 11:30:00-04:00,-0.002301848831190445
2024-03-20 11:35:00-04:00,0.0023584297762631046
2024-03-20 11:40:00-04:00,-0.0051661075633688824
2024-03-20 11:45:00-04:00,0.003213449766853449
2024-03-20 11:50:00-04:00,-0.004356292954342256
2024-03-20 11:55:00-04:00,0.0015442423323484
2024-03-20 12:00:00-04:00,0.002055815099759828
2024-03-20 12:05:00-04:00,-0.0006258654302685462
2024-03-20 12:10:00-04:00,0.0
2024-03-20 12:15:00-04:00,0.0
2024-03-20 12:20:00-04:00,0.0
2024-03-20 12:25:00-04:00,0.0
2024-03-20 12:30:00-04:00,0.0
2024-03-20 12:35:00-04:00,0.0
2024-03-20 12:40:00-04:00,0.0
2024-03-20 12:45:00-04:00,0.0
2024-03-20 12:50:00-04:00,0.0
2024-03-20 12:55:00-04:00,0.0
2024-03-20 13:00:00-04:00,0.0
2024-03-20 13:05:00-04:00,0.0
2024-03-20 13:10:00-04:00,0.0
2024-03-20 13:15:00-04:00,0.0
2024-03-20 13:20:00-04:00,0.0
2024-03-20 13:25:00-04:00,0.0
2024-03-20 13:30:00-04:00,0.0
2024-03-20 13:35:00-04:00,0.0
2024-03-20 13:40:00-04:00,0.0
2024-03-20 13:45:00-04:00,0.0
2024-03-20 13:50:00-04:00,0.0
2024-03-20 13:55:00-04:00,0.0
2024-03-20 14:00:00-04:00,0.0
2024-03-20 14:05:00-04:00,0.0
2024-03-20 14:10:00-04:00,0.0
2024-03-20 14:15:00-04:00,0.0
2024-03-20 14:20:00-04:00,0.0
2024-03-20 14:25:00-04:00,0.0
2024-03-20 14:30:00-04:00,0.0
2024-03-20 14:35:00-04:00,0.0
2024-03-20 14:40:00-04:00,0.0
2024-03-20 14:45:00-04:00,0.0
2024-03-20 14:50:00-04:00,0.0
2024-03-20 14:55:00-04:00,0.0
2024-03-20 15:00:00-04:00,0.0
2024-03-20 15:05:00-04:00,0.0
2024-03-20 15:10:00-04:00,0.0
2024-03-20 15:15:00-04:00,0.0
2024-03-20 15:20:00-04:00,0.0
2024-03-20 15:25:00-04:00,0.0
2024-03-20 15:30:00-04:00,0.0
2024-03-20 15:35:00-04:00,0.0
2024-03-20 15:40:00-04:00,0.0
2024-03-20 15:45:00-04:00,0.0
2024-03-20 15:50:00-04:00,0.0
2024-03-20 15:55:00-04:00,0.0
2024-03-20 16:00:00-04:00,0.0
2024-03-21 09:30:00-04:00,0.0
2024-03-21 09:35:00-04:00,0.0
2024-03-21 09:40:00-04:00,0.0
2024-03-21 09:45:00-04:00,0.0
2024-03-21 09:50:00-04:00,0.0
2024-03-21 09:55:00-04:00,0.0
2024-03-21 10:00:00-04:00,0.0
2024-03-21 10:05:00-04:00,0.0
2024-03-21 10:10:00-04:00,0.0
2024-03-21 10:15:00-04:00,0.0
2024-03-21 10:20:00-04:00,0.0
2024-03-21 10:25:00-04:00,0.0
2024-03-21 10:30:00-04:00,0.0
2024-03-21 10:35:00-04:00,0.0
2024-03-21 10:40:00-04:00,0.0
2024-03-21 10:45:00-04:00,0.0
2024-03-21 10:50:00-04:00,0.0
2024-03-21 10:55:00-04:00,0.0
2024-03-21 11:00:00-04:00,0.0
2024-03-21 11:05:00-04:00,0.0
2024-03-21 11:10:00-04:00,0.0
2024-03-21 11:15:00-04:00,0.0
2024-03-21 11:20:00-04:00,0.0
2024-03-21 11:25:00-04:00,0.0
2024-03-21 11:30:00-04:00,0.0
2024-03-21 11:35:00-04:00,0.0
2024-03-21 11:40:00-04:00,0.0
2024-03-21 11:45:00-04:00,0.0
2024-03-21 11:50:00-04:00,0.0
2024-03-21 11:55:00-04:00,0.0
2024-03-21 12:00:00-04:00,0.0
2024-03-21 12:05:00-04:00,0.0
2024-03-21 12:10:00-04:00,0.0
2024-03-21 12:15:00-04:00,0.0
2024-03-21 12:20:00-04:00,0.0
2024-03-21 12:25:00-04:00,0.0
2024-03-21 12:30:00-04:00,0.0
2024-03-21 12:35:00-04:00,0.0
2024-03-21 12:40:00-04:00,0.0
2024-03-21 12:45:00-04:00,0.0
2024-03-21 12:50:00-04:00,0.0
2024-03-21 12:55:00-04:00,0.0
2024-03-21 13:00:00-04:00,0.0
2024-03-21 13:05:00-04:00,0.0
2024-03-21 13:10:00-04:00,0.0
2024-03-21 13:15:00-04:00,0.0
2024-03-21 13:20:00-04:00,0.0
2024-03-21 13:25:00-04:00,0.0
2024-03-21 13:30:00-04:00,0.0
2024-03-21 13:35:00-04:00,0.0
2024-03-21 13:40:00-04:00,0.0
2024-03-21 13:45:00-04:00,0.0
2024-03-21 13:50:00-04:00,0.0
2024-03-21 13:55:00-04:00,0.0
2024-03-21 14:00:00-04:00,0.0
2024-03-21 14:05:00-04:00,0.0
2024-03-21 14:10:00-04:00,0.0
2024-03-21 14:15:00-04:00,0.0
2024-03-21 14:20:00-04:00,0.0
2024-03-21 14:25:00-04:00,0.0
2024-03-21 14:30:00-04:00,0.0
2024-03-21 14:35:00-04:00,0.0
2024-03-21 14:40:00-04:00,0.0
2024-03-21 14:45:00-04:00,0.0
2024-03-21 14:50:00-04:00,0.0
2024-03-21 14:55:00-04:00,0.0
2024-03-21 15:00:00-04:00,0.0
2024-03-21 15:05:00-04:00,0.0
2024-03-21 15:10:00-04:00,0.0
2024-03-21 15:15:00-04:00,0.0
2024-03-21 15:20:00-04:00,0.0
2024-03-21 15:25:00-04:00,0.0
2024-03-21 15:30:00-04:00,0.0
2024-03-21 15:35:00-04:00,0.0
2024-03-21 15:40:00-04:00,0.0
2024-03-21 15:45:00-04:00,0.0
2024-03-21 15:50:00-04:00,0.0
2024-03-21 15:55:00-04:00,0.0
2024-03-21 16:00:00-04:00,0.0
2024-03-22 09:30:00-04:00,0.0
2024-03-22 09:35:00-04:00,0.0
2024-03-22 09:40:00-04:00,0.0
2024-03-22 09:45:00-04:00,0.0
2024-03-22 09:50:00-04:00,0.0
2024-03-22 09:55:00-04:00,0.0
2024-03-22 10:00:00-04:00,0.0
2024-03-22 10:05:00-04:00,-0.001904367033819021
2024-03-22 10:10:00-04:00,-0.006375113749060746
2024-03-22 10:15:00-04:00,0.004266813185542784
2024-03-22 10:20:00-04:00,-0.0038671166729634665
2024-03-22 10:25:00-04:00,0.0007443317123561055
2024-03-22 10:30:00-04:00,0.0019136346763115597
2024-03-22 10:35:00-04:00,-0.0010339517175800284
2024-03-22 10:40:00-04:00,-0.001962983625923953
2024-03-22 10:45:00-04:00,0.0002113514343988765
2024-03-22 10:50:00-04:00,-0.0030787914869513378
2024-03-22 10:55:00-04:00,-0.0012668135803751701
2024-03-22 11:00:00-04:00,0.0025218720761488456
2024-03-22 11:05:00-04:00,0.004419410248102995
2024-03-22 11:10:00-04:00,-0.0015485656844547169
2024-03-22 11:15:00-04:00,0.0013424720867349915
2024-03-22 11:20:00-04:00,0.0010653392832915554
2024-03-22 11:25:00-04:00,0.00519199444241214
2024-03-22 11:30:00-04:00,-0.002074323959355473
2024-03-22 11:35:00-04:00,-0.00040413622527246673
2024-03-22 11:40:00-04:00,0.0020342407651612326
2024-03-22 11:45:00-04:00,0.0012238775533426338
2024-03-22 11:50:00-04:00,-0.0026473320075978135
2024-03-22 11:55:00-04:00,-0.0014124983948449188
2024-03-22 12:00:00-04:00,0.00032121783713257024
2024-03-22 12:05:00-04:00,-0.0013431838861325263
2024-03-22 12:10:00-04:00,0.0
2024-03-22 12:15:00-04:00,0.0
2024-03-22 12:20:00-04:00,0.0
2024-03-22 12:25:00-04:00,0.0
2024-03-22 12:30:00-04:00,0.0
2024-03-22 12:35:00-04:00,0.0
2024-03-22 12:40:00-04:00,0.0
2024-03-22 12:45:00-04:00,0.0
2024-03-22 12:50:00-04:00,0.0
2024-03-22 12:55:00-04:00,0.0
2024-03-22 13:00:00-04:00,0.0
2024-03-22 13:05:00-04:00,0.0
2024-03-22 13:10:00-04:00,0.0
2024-03-22 13:15:00-04:00,0.0
2024-03-22 13:20:00-04:00,0.0
2024-03-22 13:25:00-04:00,0.0
2024-03-22 13:30:00-04:00,0.0
2024-03-22 13:35:00-04:00,0.0
2024-03-22 13:40:00-04:00,0.0
2024-03-22 13:45:00-04:00,0.0
2024-03-22 13:50:00-04:00,0.0
2024-03-22 13:55:00-04:00,0.0
2024-03-22 14:00:00-04:00,0.0
2024-03-22 14:05:00-04:00,0.0
2024-03-22 14:10:00-04:00,0.0
2024-03-22 14:15:00-04:00,0.0
2024-03-22 14:20:00-04:00,0.0
2024-03-22 14:25:00-04:00,0.0
2024-03-22 14:30:00-04:00,0.0
2024-03-22 14:35:00-04:00,0.0
2024-03-22 14:40:00-04:00,0.0
2024-03-22 14:45:00-04:00,0.0
2024-03-22 14:50:00-04:00,0.0
2024-03-22 14:55:00-04:00,0.0
2024-03-22 15:00:00-04:00,0.0
2024-03-22 15:05:00-04:00,0.0
2024-03-22 15:10:00-04:00,0.0
2024-03-22 15:15:00-04:00,0.0
2024-03-22 15:20:00-04:00,0.0
2024-03-22 15:25:00-04:00,0.0
2024-03-22 15:30:00-04:00,0.0
2024-03-22 15:35:00-04:00,0.0
2024-03-22 15:40:00-04:00,0.0
2024-03-22 15:45:00-04:00,0.0
2024-03-22 15:50:00-04:00,0.0
2024-03-22 15:55:00-04:00,0.0
2024-03-22 16:00:00-04:00,0.0
2024-03-25 09:30:00-04:00,0.0
2024-03-25 09:35:00-04:00,0.0
2024-03-25 09:40:00-04:00,0.0
2024-03-25 09:45:00-04:00,0.0
2024-03-25 09:50:00-04:00,0.0
2024-03-25 09:55:00-04:00,0.0
